Date,Open,High,Low,Close,Adj Close,Volume
9/15/2010,1119.430054,1126.459961,1114.630005,1125.069946,1125.069946,3369840000
9/16/2010,1123.890015,1125.439941,1118.880005,1124.660034,1124.660034,3364080000
9/17/2010,1126.390015,1131.469971,1122.430054,1125.589966,1125.589966,4086140000
9/20/2010,1126.569946,1144.859985,1126.569946,1142.709961,1142.709961,3364080000
9/21/2010,1142.819946,1148.589966,1136.219971,1139.780029,1139.780029,4175660000
9/22/2010,1139.48999,1144.380005,1131.579956,1134.280029,1134.280029,3911070000
9/23/2010,1131.099976,1136.77002,1122.790039,1124.829956,1124.829956,3847850000
9/24/2010,1131.689941,1148.900024,1131.689941,1148.670044,1148.670044,4123950000
9/27/2010,1148.640015,1149.920044,1142,1142.160034,1142.160034,3587860000
9/28/2010,1142.310059,1150,1132.089966,1147.699951,1147.699951,4025840000
9/29/2010,1146.75,1148.630005,1140.26001,1144.72998,1144.72998,3990280000
9/30/2010,1145.969971,1157.160034,1136.079956,1141.199951,1141.199951,4284160000
10/1/2010,1143.48999,1150.300049,1139.420044,1146.23999,1146.23999,4298910000
10/4/2010,1144.959961,1148.160034,1131.869995,1137.030029,1137.030029,3604110000
10/5/2010,1140.680054,1162.76001,1140.680054,1160.75,1160.75,4068840000
10/6/2010,1159.810059,1162.329956,1154.849976,1159.969971,1159.969971,4073160000
10/7/2010,1161.569946,1163.869995,1151.410034,1158.060059,1158.060059,3910550000
10/8/2010,1158.359985,1167.72998,1155.579956,1165.150024,1165.150024,3871420000
10/11/2010,1165.319946,1168.680054,1162.02002,1165.319946,1165.319946,2505900000
10/12/2010,1164.280029,1172.579956,1155.709961,1169.77002,1169.77002,4076170000
10/13/2010,1171.319946,1184.380005,1171.319946,1178.099976,1178.099976,4969410000
10/14/2010,1177.819946,1178.890015,1166.709961,1173.810059,1173.810059,4969410000
10/15/2010,1177.469971,1181.199951,1167.119995,1176.189941,1176.189941,5724910000
10/18/2010,1176.829956,1185.530029,1174.550049,1184.709961,1184.709961,4450050000
10/19/2010,1178.640015,1178.640015,1159.709961,1165.900024,1165.900024,5600120000
10/20/2010,1166.73999,1182.939941,1166.73999,1178.170044,1178.170044,5027880000
10/21/2010,1179.819946,1189.430054,1171.170044,1180.26001,1180.26001,4625470000
10/22/2010,1180.52002,1183.930054,1178.98999,1183.079956,1183.079956,3177890000
10/25/2010,1184.73999,1196.140015,1184.73999,1185.619995,1185.619995,4221380000
10/26/2010,1184.880005,1187.109985,1177.719971,1185.640015,1185.640015,4203680000
10/27/2010,1183.839966,1183.839966,1171.699951,1182.449951,1182.449951,4335670000
10/28/2010,1184.469971,1189.530029,1177.099976,1183.780029,1183.780029,4283460000
10/29/2010,1183.869995,1185.459961,1179.699951,1183.26001,1183.26001,3537880000
11/1/2010,1185.709961,1195.810059,1177.650024,1184.380005,1184.380005,4129180000
11/2/2010,1187.859985,1195.880005,1187.859985,1193.569946,1193.569946,3866200000
11/3/2010,1193.790039,1198.300049,1183.560059,1197.959961,1197.959961,4665480000
11/4/2010,1198.339966,1221.25,1198.339966,1221.060059,1221.060059,5695470000
11/5/2010,1221.199951,1227.079956,1220.290039,1225.849976,1225.849976,5637460000
11/8/2010,1223.23999,1224.569946,1217.550049,1223.25,1223.25,3937230000
11/9/2010,1223.589966,1226.839966,1208.939941,1213.400024,1213.400024,4848040000
11/10/2010,1213.140015,1218.75,1204.329956,1218.709961,1218.709961,4561300000
11/11/2010,1213.040039,1215.449951,1204.48999,1213.540039,1213.540039,3931120000
11/12/2010,1209.069946,1210.5,1194.079956,1199.209961,1199.209961,4213620000
11/15/2010,1200.439941,1207.430054,1197.150024,1197.75,1197.75,3503370000
11/16/2010,1194.790039,1194.790039,1173,1178.339966,1178.339966,5116380000
11/17/2010,1178.329956,1183.560059,1175.819946,1178.589966,1178.589966,3904780000
11/18/2010,1183.75,1200.290039,1183.75,1196.689941,1196.689941,4687260000
11/19/2010,1196.119995,1199.969971,1189.439941,1199.72998,1199.72998,3675390000
11/22/2010,1198.069946,1198.939941,1184.579956,1197.839966,1197.839966,3689500000
11/23/2010,1192.51001,1192.51001,1176.910034,1180.72998,1180.72998,4133070000
11/24/2010,1183.699951,1198.619995,1183.699951,1198.349976,1198.349976,3384250000
11/26/2010,1194.160034,1194.160034,1186.930054,1189.400024,1189.400024,1613820000
11/29/2010,1189.079956,1190.339966,1173.640015,1187.76001,1187.76001,3673450000
11/30/2010,1182.959961,1187.400024,1174.140015,1180.550049,1180.550049,4284700000
12/1/2010,1186.599976,1207.609985,1186.599976,1206.069946,1206.069946,4548110000
12/2/2010,1206.810059,1221.890015,1206.810059,1221.530029,1221.530029,4970800000
12/3/2010,1219.930054,1225.569946,1216.819946,1224.709961,1224.709961,3735780000
12/6/2010,1223.869995,1225.800049,1220.670044,1223.119995,1223.119995,3527370000
12/7/2010,1227.25,1235.050049,1223.25,1223.75,1223.75,6970630000
12/8/2010,1225.02002,1228.930054,1219.5,1228.280029,1228.280029,4607590000
12/9/2010,1230.140015,1234.709961,1226.849976,1233,1233,4522510000
12/10/2010,1233.849976,1240.400024,1232.579956,1240.400024,1240.400024,4547310000
12/13/2010,1242.52002,1246.72998,1240.339966,1240.459961,1240.459961,4361240000
12/14/2010,1241.839966,1246.589966,1238.170044,1241.589966,1241.589966,4132350000
12/15/2010,1241.579956,1244.25,1234.01001,1235.22998,1235.22998,4407340000
12/16/2010,1236.339966,1243.75,1232.849976,1242.869995,1242.869995,4736820000
12/17/2010,1243.630005,1245.810059,1239.869995,1243.910034,1243.910034,4632470000
12/20/2010,1245.76001,1250.199951,1241.51001,1247.079956,1247.079956,3548140000
12/21/2010,1249.430054,1255.819946,1249.430054,1254.599976,1254.599976,3479670000
12/22/2010,1254.939941,1259.390015,1254.939941,1258.839966,1258.839966,1285590000
12/23/2010,1257.530029,1258.589966,1254.050049,1256.77002,1256.77002,2515020000
12/27/2010,1254.660034,1258.430054,1251.47998,1257.540039,1257.540039,1992470000
12/28/2010,1259.099976,1259.900024,1256.219971,1258.51001,1258.51001,2478450000
12/29/2010,1258.780029,1262.599976,1258.780029,1259.780029,1259.780029,2214380000
12/30/2010,1259.439941,1261.089966,1256.319946,1257.880005,1257.880005,1970720000
12/31/2010,1256.76001,1259.339966,1254.189941,1257.640015,1257.640015,1799770000
1/3/2011,1257.619995,1276.170044,1257.619995,1271.869995,1271.869995,4286670000
1/4/2011,1272.949951,1274.119995,1262.660034,1270.199951,1270.199951,4796420000
1/5/2011,1268.780029,1277.630005,1265.359985,1276.560059,1276.560059,4764920000
1/6/2011,1276.290039,1278.170044,1270.430054,1273.849976,1273.849976,4844100000
1/7/2011,1274.410034,1276.829956,1261.699951,1271.5,1271.5,4963110000
1/10/2011,1270.839966,1271.52002,1262.180054,1269.75,1269.75,4036450000
1/11/2011,1272.579956,1277.25,1269.619995,1274.47998,1274.47998,4050750000
1/12/2011,1275.650024,1286.869995,1275.650024,1285.959961,1285.959961,4226940000
1/13/2011,1285.780029,1286.699951,1280.469971,1283.76001,1283.76001,4310840000
1/14/2011,1282.900024,1293.23999,1281.23999,1293.23999,1293.23999,4661590000
1/18/2011,1293.219971,1296.060059,1290.160034,1295.02002,1295.02002,5284990000
1/19/2011,1294.52002,1294.599976,1278.920044,1281.920044,1281.920044,4743710000
1/20/2011,1280.849976,1283.349976,1271.26001,1280.26001,1280.26001,4935320000
1/21/2011,1283.630005,1291.209961,1282.069946,1283.349976,1283.349976,4935320000
1/24/2011,1283.290039,1291.930054,1282.469971,1290.839966,1290.839966,3902470000
1/25/2011,1288.170044,1291.26001,1281.069946,1291.180054,1291.180054,4595380000
1/26/2011,1291.969971,1299.73999,1291.969971,1296.630005,1296.630005,4730980000
1/27/2011,1297.51001,1301.290039,1294.410034,1299.540039,1299.540039,4309190000
1/28/2011,1299.630005,1302.670044,1275.099976,1276.339966,1276.339966,5618630000
1/31/2011,1276.5,1287.170044,1276.5,1286.119995,1286.119995,4167160000
2/1/2011,1289.140015,1308.859985,1289.140015,1307.589966,1307.589966,5164500000
2/2/2011,1305.910034,1307.609985,1302.619995,1304.030029,1304.030029,4098260000
2/3/2011,1302.77002,1308.599976,1294.829956,1307.099976,1307.099976,4370990000
2/4/2011,1307.01001,1311,1301.670044,1310.869995,1310.869995,3925950000
2/7/2011,1311.849976,1322.849976,1311.849976,1319.050049,1319.050049,3902270000
2/8/2011,1318.76001,1324.869995,1316.030029,1324.569946,1324.569946,3881530000
2/9/2011,1322.47998,1324.540039,1314.890015,1320.880005,1320.880005,3922240000
2/10/2011,1318.130005,1322.780029,1311.73999,1321.869995,1321.869995,4184610000
2/11/2011,1318.660034,1330.790039,1316.079956,1329.150024,1329.150024,4219300000
2/14/2011,1328.72998,1332.959961,1326.900024,1332.319946,1332.319946,3567040000
2/15/2011,1330.430054,1330.430054,1324.609985,1328.01001,1328.01001,3926860000
2/16/2011,1329.51001,1337.609985,1329.51001,1336.319946,1336.319946,1966450000
2/17/2011,1334.369995,1341.5,1331,1340.430054,1340.430054,1966450000
2/18/2011,1340.380005,1344.069946,1338.119995,1343.01001,1343.01001,1162310000
2/22/2011,1338.910034,1338.910034,1312.329956,1315.439941,1315.439941,1322780000
2/23/2011,1315.439941,1317.910034,1299.550049,1307.400024,1307.400024,1330340000
2/24/2011,1307.089966,1310.910034,1294.26001,1306.099976,1306.099976,1222900000
2/25/2011,1307.339966,1320.609985,1307.339966,1319.880005,1319.880005,3836030000
2/28/2011,1321.609985,1329.380005,1320.550049,1327.219971,1327.219971,1252850000
3/1/2011,1328.640015,1332.089966,1306.140015,1306.329956,1306.329956,1180420000
3/2/2011,1305.469971,1314.189941,1302.579956,1308.439941,1308.439941,1025000000
3/3/2011,1312.369995,1332.280029,1312.369995,1330.969971,1330.969971,4340470000
3/4/2011,1330.72998,1331.079956,1312.589966,1321.150024,1321.150024,4223740000
3/7/2011,1322.719971,1327.680054,1303.98999,1310.130005,1310.130005,3964730000
3/8/2011,1311.050049,1325.73999,1306.859985,1321.819946,1321.819946,4531420000
3/9/2011,1319.920044,1323.209961,1312.27002,1320.02002,1320.02002,3709520000
3/10/2011,1315.719971,1315.719971,1294.209961,1295.109985,1295.109985,4723020000
3/11/2011,1293.430054,1308.349976,1291.98999,1304.280029,1304.280029,3740400000
3/14/2011,1301.189941,1301.189941,1286.369995,1296.390015,1296.390015,4050370000
3/15/2011,1288.459961,1288.459961,1261.119995,1281.869995,1281.869995,5201400000
3/16/2011,1279.459961,1280.910034,1249.050049,1256.880005,1256.880005,5833000000
3/17/2011,1261.609985,1278.880005,1261.609985,1273.719971,1273.719971,4134950000
3/18/2011,1276.709961,1288.880005,1276.180054,1279.209961,1279.209961,4685500000
3/21/2011,1281.650024,1300.579956,1281.650024,1298.380005,1298.380005,4223730000
3/22/2011,1298.290039,1299.349976,1292.699951,1293.77002,1293.77002,3576550000
3/23/2011,1292.189941,1300.51001,1284.050049,1297.540039,1297.540039,3842350000
3/24/2011,1300.609985,1311.339966,1297.73999,1309.660034,1309.660034,4223740000
3/25/2011,1311.800049,1319.180054,1310.150024,1313.800049,1313.800049,4223740000
3/28/2011,1315.449951,1319.73999,1310.189941,1310.189941,1310.189941,3215170000
3/29/2011,1309.369995,1319.449951,1305.26001,1319.439941,1319.439941,3482580000
3/30/2011,1321.890015,1331.73999,1321.890015,1328.26001,1328.26001,3809570000
3/31/2011,1327.439941,1329.77002,1325.030029,1325.829956,1325.829956,3566270000
4/1/2011,1329.47998,1337.849976,1328.890015,1332.410034,1332.410034,4223740000
4/4/2011,1333.560059,1336.73999,1329.099976,1332.869995,1332.869995,4223740000
4/5/2011,1332.030029,1338.209961,1330.030029,1332.630005,1332.630005,3852280000
4/6/2011,1335.939941,1339.380005,1331.089966,1335.540039,1335.540039,4223740000
4/7/2011,1334.819946,1338.800049,1326.560059,1333.51001,1333.51001,4005600000
4/8/2011,1336.160034,1339.459961,1322.939941,1328.170044,1328.170044,3582810000
4/11/2011,1329.01001,1333.77002,1321.060059,1324.459961,1324.459961,3478970000
4/12/2011,1321.959961,1321.959961,1309.51001,1314.160034,1314.160034,4275490000
4/13/2011,1314.030029,1321.349976,1309.189941,1314.410034,1314.410034,3850860000
4/14/2011,1311.130005,1316.790039,1302.420044,1314.52002,1314.52002,3872630000
4/15/2011,1314.540039,1322.880005,1313.680054,1319.680054,1319.680054,4223740000
4/18/2011,1313.349976,1313.349976,1294.699951,1305.140015,1305.140015,4223740000
4/19/2011,1305.98999,1312.699951,1303.969971,1312.619995,1312.619995,3886300000
4/20/2011,1319.119995,1332.660034,1319.119995,1330.359985,1330.359985,4236280000
4/21/2011,1333.22998,1337.48999,1332.829956,1337.380005,1337.380005,3587240000
4/25/2011,1337.140015,1337.550049,1331.469971,1335.25,1335.25,2142130000
4/26/2011,1336.75,1349.550049,1336.75,1347.23999,1347.23999,3908060000
4/27/2011,1348.430054,1357.48999,1344.25,1355.660034,1355.660034,4051570000
4/28/2011,1353.859985,1361.709961,1353.599976,1360.47998,1360.47998,4036820000
4/29/2011,1360.140015,1364.560059,1358.689941,1363.609985,1363.609985,3479070000
5/2/2011,1365.209961,1370.579956,1358.589966,1361.219971,1361.219971,3846250000
5/3/2011,1359.76001,1360.839966,1349.52002,1356.619995,1356.619995,4223740000
5/4/2011,1355.900024,1355.900024,1341.5,1347.319946,1347.319946,4223740000
5/5/2011,1344.160034,1348,1329.170044,1335.099976,1335.099976,3846250000
5/6/2011,1340.23999,1354.359985,1335.579956,1340.199951,1340.199951,4223740000
5/9/2011,1340.199951,1349.439941,1338.640015,1346.290039,1346.290039,4265250000
5/10/2011,1348.339966,1359.439941,1348.339966,1357.160034,1357.160034,4223740000
5/11/2011,1354.51001,1354.51001,1336.359985,1342.079956,1342.079956,3846250000
5/12/2011,1339.390015,1351.050049,1332.030029,1348.650024,1348.650024,3777210000
5/13/2011,1348.689941,1350.469971,1333.359985,1337.77002,1337.77002,3426660000
5/16/2011,1334.77002,1343.329956,1327.319946,1329.469971,1329.469971,3846250000
5/17/2011,1326.099976,1330.420044,1318.51001,1328.97998,1328.97998,4053970000
5/18/2011,1328.540039,1341.819946,1326.589966,1340.680054,1340.680054,3922030000
5/19/2011,1342.400024,1346.819946,1336.359985,1343.599976,1343.599976,3626110000
5/20/2011,1342,1342,1330.670044,1333.27002,1333.27002,4066020000
5/23/2011,1333.069946,1333.069946,1312.880005,1317.369995,1317.369995,3255580000
5/24/2011,1317.699951,1323.719971,1313.869995,1316.280029,1316.280029,3846250000
5/25/2011,1316.359985,1325.859985,1311.800049,1320.469971,1320.469971,4109670000
5/26/2011,1320.640015,1328.51001,1314.410034,1325.689941,1325.689941,3259470000
5/27/2011,1325.689941,1334.619995,1325.689941,1331.099976,1331.099976,3124560000
5/31/2011,1331.099976,1345.199951,1331.099976,1345.199951,1345.199951,4696240000
6/1/2011,1345.199951,1345.199951,1313.709961,1314.550049,1314.550049,4241090000
6/2/2011,1314.550049,1318.030029,1305.609985,1312.939941,1312.939941,3762170000
6/3/2011,1312.939941,1312.939941,1297.900024,1300.160034,1300.160034,3505030000
6/6/2011,1300.26001,1300.26001,1284.719971,1286.170044,1286.170044,3555980000
6/7/2011,1286.310059,1296.219971,1284.73999,1284.939941,1284.939941,3846250000
6/8/2011,1284.630005,1287.040039,1277.420044,1279.560059,1279.560059,3970810000
6/9/2011,1279.630005,1294.540039,1279.630005,1289,1289,3332510000
6/10/2011,1288.599976,1288.599976,1268.280029,1270.97998,1270.97998,3846250000
6/13/2011,1271.310059,1277.040039,1265.640015,1271.829956,1271.829956,4132520000
6/14/2011,1272.219971,1292.5,1272.219971,1287.869995,1287.869995,3500280000
6/15/2011,1287.869995,1287.869995,1261.900024,1265.420044,1265.420044,4070500000
6/16/2011,1265.530029,1274.109985,1258.069946,1267.640015,1267.640015,3846250000
6/17/2011,1268.579956,1279.819946,1267.400024,1271.5,1271.5,4916460000
6/20/2011,1271.5,1280.420044,1267.560059,1278.359985,1278.359985,3464660000
6/21/2011,1278.400024,1297.619995,1278.400024,1295.52002,1295.52002,4056150000
6/22/2011,1295.47998,1298.609985,1286.790039,1287.140015,1287.140015,3718420000
6/23/2011,1286.599976,1286.599976,1262.869995,1283.5,1283.5,4983450000
6/24/2011,1283.040039,1283.930054,1267.23999,1268.449951,1268.449951,3665340000
6/27/2011,1268.439941,1284.910034,1267.530029,1280.099976,1280.099976,3479070000
6/28/2011,1280.209961,1296.800049,1280.209961,1296.670044,1296.670044,3681500000
6/29/2011,1296.849976,1309.209961,1296.849976,1307.410034,1307.410034,4347540000
6/30/2011,1307.640015,1321.969971,1307.640015,1320.640015,1320.640015,4200500000
7/1/2011,1320.640015,1341.01001,1318.180054,1339.670044,1339.670044,3796930000
7/5/2011,1339.589966,1340.890015,1334.300049,1337.880005,1337.880005,3722320000
7/6/2011,1337.560059,1340.939941,1330.920044,1339.219971,1339.219971,3564190000
7/7/2011,1339.619995,1356.47998,1339.619995,1353.219971,1353.219971,4069530000
7/8/2011,1352.390015,1352.390015,1333.709961,1343.800049,1343.800049,3594360000
7/11/2011,1343.310059,1343.310059,1316.420044,1319.48999,1319.48999,3879130000
7/12/2011,1319.609985,1327.170044,1313.329956,1313.640015,1313.640015,4227890000
7/13/2011,1314.449951,1331.47998,1314.449951,1317.719971,1317.719971,4060080000
7/14/2011,1317.73999,1326.880005,1306.51001,1308.869995,1308.869995,4358570000
7/15/2011,1308.869995,1317.699951,1307.52002,1316.140015,1316.140015,4242760000
7/18/2011,1315.939941,1315.939941,1295.920044,1305.439941,1305.439941,4118160000
7/19/2011,1307.069946,1328.140015,1307.069946,1326.72998,1326.72998,4304600000
7/20/2011,1328.660034,1330.430054,1323.650024,1325.839966,1325.839966,3767420000
7/21/2011,1325.650024,1347,1325.650024,1343.800049,1343.800049,4837430000
7/22/2011,1343.800049,1346.099976,1336.949951,1345.02002,1345.02002,3522830000
7/25/2011,1344.319946,1344.319946,1331.089966,1337.430054,1337.430054,3536890000
7/26/2011,1337.390015,1338.51001,1329.589966,1331.939941,1331.939941,4007050000
7/27/2011,1331.910034,1331.910034,1303.48999,1304.890015,1304.890015,3479040000
7/28/2011,1304.839966,1316.319946,1299.160034,1300.670044,1300.670044,4951800000
7/29/2011,1300.119995,1304.160034,1282.859985,1292.280029,1292.280029,5061190000
8/1/2011,1292.589966,1307.380005,1274.72998,1286.939941,1286.939941,4967390000
8/2/2011,1286.560059,1286.560059,1254.030029,1254.050049,1254.050049,5206290000
8/3/2011,1254.25,1261.199951,1234.560059,1260.339966,1260.339966,6446940000
8/4/2011,1260.22998,1260.22998,1199.540039,1200.069946,1200.069946,4266530000
8/5/2011,1200.280029,1218.109985,1168.089966,1199.380005,1199.380005,5454590000
8/8/2011,1198.47998,1198.47998,1119.280029,1119.459961,1119.459961,2615150000
8/9/2011,1120.22998,1172.880005,1101.540039,1172.530029,1172.530029,2366660000
8/10/2011,1171.77002,1171.77002,1118.01001,1120.76001,1120.76001,5018070000
8/11/2011,1121.300049,1186.290039,1121.300049,1172.640015,1172.640015,3685050000
8/12/2011,1172.869995,1189.040039,1170.73999,1178.810059,1178.810059,5640380000
8/15/2011,1178.859985,1204.48999,1178.859985,1204.48999,1204.48999,4272850000
8/16/2011,1204.219971,1204.219971,1180.530029,1192.76001,1192.76001,5071600000
8/17/2011,1192.890015,1208.469971,1184.359985,1193.890015,1193.890015,4388340000
8/18/2011,1189.619995,1189.619995,1131.030029,1140.650024,1140.650024,3234810000
8/19/2011,1140.469971,1154.540039,1122.050049,1123.530029,1123.530029,5167560000
8/22/2011,1123.550049,1145.48999,1121.089966,1123.819946,1123.819946,5436260000
8/23/2011,1124.359985,1162.349976,1124.359985,1162.349976,1162.349976,5013170000
8/24/2011,1162.160034,1178.560059,1156.300049,1177.599976,1177.599976,5315310000
8/25/2011,1176.689941,1190.680054,1155.469971,1159.27002,1159.27002,5748420000
8/26/2011,1158.849976,1181.22998,1135.910034,1176.800049,1176.800049,5035320000
8/29/2011,1177.910034,1210.280029,1177.910034,1210.079956,1210.079956,4228070000
8/30/2011,1209.76001,1220.099976,1195.77002,1212.920044,1212.920044,4572570000
8/31/2011,1213,1230.709961,1209.349976,1218.890015,1218.890015,5267840000
9/1/2011,1219.119995,1229.290039,1203.849976,1204.420044,1204.420044,4780410000
9/2/2011,1203.900024,1203.900024,1170.560059,1173.969971,1173.969971,4401740000
9/6/2011,1173.969971,1173.969971,1140.130005,1165.23999,1165.23999,5103980000
9/7/2011,1165.849976,1198.619995,1165.849976,1198.619995,1198.619995,4441040000
9/8/2011,1197.97998,1204.400024,1183.339966,1185.900024,1185.900024,4465170000
9/9/2011,1185.369995,1185.369995,1148.369995,1154.22998,1154.22998,4586370000
9/12/2011,1153.5,1162.52002,1136.069946,1162.27002,1162.27002,5168550000
9/13/2011,1162.589966,1176.410034,1157.439941,1172.869995,1172.869995,4681370000
9/14/2011,1173.319946,1202.380005,1162.72998,1188.680054,1188.680054,4986740000
9/15/2011,1189.439941,1209.109985,1189.439941,1209.109985,1209.109985,4479730000
9/16/2011,1209.209961,1220.060059,1204.459961,1216.01001,1216.01001,5248890000
9/19/2011,1214.98999,1214.98999,1188.359985,1204.089966,1204.089966,4254190000
9/20/2011,1204.5,1220.390015,1201.290039,1202.089966,1202.089966,4315610000
9/21/2011,1203.630005,1206.300049,1166.209961,1166.76001,1166.76001,4728550000
9/22/2011,1164.550049,1164.550049,1114.219971,1129.560059,1129.560059,6703140000
9/23/2011,1128.819946,1141.719971,1121.359985,1136.430054,1136.430054,5639930000
9/26/2011,1136.910034,1164.189941,1131.069946,1162.949951,1162.949951,4762830000
9/27/2011,1163.319946,1195.859985,1163.319946,1175.380005,1175.380005,5548130000
9/28/2011,1175.390015,1184.709961,1150.400024,1151.060059,1151.060059,4787920000
9/29/2011,1151.73999,1175.869995,1139.930054,1160.400024,1160.400024,5285740000
9/30/2011,1159.930054,1159.930054,1131.339966,1131.420044,1131.420044,4416790000
10/3/2011,1131.209961,1138.98999,1098.920044,1099.22998,1099.22998,5670340000
10/4/2011,1097.420044,1125.119995,1074.77002,1123.949951,1123.949951,3714670000
10/5/2011,1124.030029,1146.069946,1115.680054,1144.030029,1144.030029,2510620000
10/6/2011,1144.109985,1165.550049,1134.949951,1164.969971,1164.969971,5098330000
10/7/2011,1165.030029,1171.400024,1150.26001,1155.459961,1155.459961,5580380000
10/10/2011,1158.150024,1194.910034,1158.150024,1194.890015,1194.890015,4446800000
10/11/2011,1194.599976,1199.23999,1187.300049,1195.540039,1195.540039,4424500000
10/12/2011,1196.189941,1220.25,1196.189941,1207.25,1207.25,5355360000
10/13/2011,1206.959961,1207.459961,1190.579956,1203.660034,1203.660034,4436270000
10/14/2011,1205.650024,1224.609985,1205.650024,1224.579956,1224.579956,4116690000
10/17/2011,1224.469971,1224.469971,1198.550049,1200.859985,1200.859985,4300700000
10/18/2011,1200.75,1233.099976,1191.47998,1225.380005,1225.380005,4840170000
10/19/2011,1223.459961,1229.640015,1206.310059,1209.880005,1209.880005,4846390000
10/20/2011,1209.920044,1219.530029,1197.339966,1215.390015,1215.390015,4870290000
10/21/2011,1215.390015,1239.030029,1215.390015,1238.25,1238.25,4980770000
10/24/2011,1238.719971,1256.550049,1238.719971,1254.189941,1254.189941,4309380000
10/25/2011,1254.189941,1254.189941,1226.790039,1229.050049,1229.050049,4473970000
10/26/2011,1229.170044,1246.280029,1221.060059,1242,1242,4873530000
10/27/2011,1243.969971,1292.660034,1243.969971,1284.589966,1284.589966,6367610000
10/28/2011,1284.390015,1287.079956,1277.01001,1285.089966,1285.089966,4536690000
10/31/2011,1284.959961,1284.959961,1253.160034,1253.300049,1253.300049,4310210000
11/1/2011,1251,1251,1215.420044,1218.280029,1218.280029,5645540000
11/2/2011,1219.619995,1242.47998,1219.619995,1237.900024,1237.900024,4110530000
11/3/2011,1238.25,1263.209961,1234.810059,1261.150024,1261.150024,4849140000
11/4/2011,1260.819946,1260.819946,1238.920044,1253.22998,1253.22998,3830650000
11/7/2011,1253.209961,1261.699951,1240.75,1261.119995,1261.119995,3429740000
11/8/2011,1261.119995,1277.550049,1254.98999,1275.920044,1275.920044,3908490000
11/9/2011,1275.180054,1275.180054,1226.640015,1229.099976,1229.099976,4659740000
11/10/2011,1229.589966,1246.219971,1227.699951,1239.699951,1239.699951,4002760000
11/11/2011,1240.119995,1266.97998,1240.119995,1263.849976,1263.849976,3370180000
11/14/2011,1263.849976,1263.849976,1246.680054,1251.780029,1251.780029,3219680000
11/15/2011,1251.699951,1264.25,1244.339966,1257.810059,1257.810059,3599300000
11/16/2011,1257.810059,1259.609985,1235.670044,1236.910034,1236.910034,4085010000
11/17/2011,1236.560059,1237.72998,1209.430054,1216.130005,1216.130005,4596450000
11/18/2011,1216.189941,1223.51001,1211.359985,1215.650024,1215.650024,3827610000
11/21/2011,1215.619995,1215.619995,1183.160034,1192.97998,1192.97998,4050070000
11/22/2011,1192.97998,1196.810059,1181.650024,1188.040039,1188.040039,3911710000
11/23/2011,1187.47998,1187.47998,1161.790039,1161.790039,1161.790039,3798940000
11/25/2011,1161.410034,1172.660034,1158.660034,1158.670044,1158.670044,1664200000
11/28/2011,1158.670044,1197.349976,1158.670044,1192.550049,1192.550049,3920750000
11/29/2011,1192.560059,1203.670044,1191.800049,1195.189941,1195.189941,3992650000
11/30/2011,1196.719971,1247.109985,1196.719971,1246.959961,1246.959961,5801910000
12/1/2011,1246.910034,1251.089966,1239.72998,1244.579956,1244.579956,3818680000
12/2/2011,1246.030029,1260.079956,1243.349976,1244.280029,1244.280029,4144310000
12/5/2011,1244.329956,1266.72998,1244.329956,1257.079956,1257.079956,4148060000
12/6/2011,1257.189941,1266.030029,1253.030029,1258.469971,1258.469971,3734230000
12/7/2011,1258.140015,1267.060059,1244.800049,1261.01001,1261.01001,4160540000
12/8/2011,1260.869995,1260.869995,1231.469971,1234.349976,1234.349976,4298370000
12/9/2011,1234.47998,1258.25,1234.47998,1255.189941,1255.189941,3830610000
12/12/2011,1255.050049,1255.050049,1227.25,1236.469971,1236.469971,3600570000
12/13/2011,1236.829956,1249.859985,1219.430054,1225.72998,1225.72998,4121570000
12/14/2011,1225.72998,1225.72998,1209.469971,1211.819946,1211.819946,4298290000
12/15/2011,1212.119995,1225.599976,1212.119995,1215.75,1215.75,3810340000
12/16/2011,1216.089966,1231.040039,1215.199951,1219.660034,1219.660034,5345800000
12/19/2011,1219.73999,1224.569946,1202.369995,1205.349976,1205.349976,3659820000
12/20/2011,1205.719971,1242.819946,1205.719971,1241.300049,1241.300049,4055590000
12/21/2011,1241.25,1245.089966,1229.51001,1243.719971,1243.719971,2959020000
12/22/2011,1243.719971,1255.219971,1243.719971,1254,1254,3492250000
12/23/2011,1254,1265.420044,1254,1265.329956,1265.329956,2233830000
12/27/2011,1265.02002,1269.369995,1262.300049,1265.430054,1265.430054,2130590000
12/28/2011,1265.380005,1265.849976,1248.640015,1249.640015,1249.640015,2349980000
12/29/2011,1249.75,1263.540039,1249.75,1263.02002,1263.02002,2278130000
12/30/2011,1262.819946,1264.119995,1257.459961,1257.599976,1257.599976,2271850000
1/3/2012,1258.859985,1284.619995,1258.859985,1277.060059,1277.060059,3943710000
1/4/2012,1277.030029,1278.72998,1268.099976,1277.300049,1277.300049,3592580000
1/5/2012,1277.300049,1283.050049,1265.26001,1281.060059,1281.060059,4315950000
1/6/2012,1280.930054,1281.839966,1273.339966,1277.810059,1277.810059,3656830000
1/9/2012,1277.829956,1281.98999,1274.550049,1280.699951,1280.699951,3371600000
1/10/2012,1280.77002,1296.459961,1280.77002,1292.079956,1292.079956,4221960000
1/11/2012,1292.02002,1293.800049,1285.410034,1292.47998,1292.47998,3968120000
